RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Wow! You have quite the connection with your parents, and it's amazing to hear how your best friend Richard has stood by your side through thick and thin. It's truly heartwarming to see the bond you two share, almost like a family bond. Having strong support systems like that in your life is incredibly important, especially during tough times. It's really special.","{'NEG': 0.0019369098590686917, 'NEU': 0.0056938608177006245, 'POS': 0.9923691749572754}",POS,"{'others': 0.06436999142169952, 'joy': 0.909562349319458, 'sadness': 0.0040692612528800964, 'anger': 0.001052095671184361, 'surprise': 0.01874692179262638, 'disgust': 0.001329747843556106, 'fear': 0.0008695917786099017}",joy,"{'not ironic': 0.933875322341919, 'ironic': 0.06612461060285568}",not ironic
"It's truly admirable that you've learned so much from your experiences and used that to empathize with your friends. It shows maturity and empathy. It’s also completely understandable that valuing your privacy is important, especially after experiencing difficulties like that. I'm here to answer any questions you have.","{'NEG': 0.0013353124959394336, 'NEU': 0.018410885706543922, 'POS': 0.9802537560462952}",POS,"{'others': 0.7021840810775757, 'joy': 0.030757928267121315, 'sadness': 0.2416408210992813, 'anger': 0.0020121391862630844, 'surprise': 0.003433916252106428, 'disgust': 0.009334792383015156, 'fear': 0.0106362858787179}",others,"{'not ironic': 0.9189795255661011, 'ironic': 0.08102048933506012}",not ironic
"Given the sensitivity of the subject matter, I would rate it as highly sensitive. Specifically, I would rate it a 90 out of 100 due to two reasons: 1) it is related to a very intimate aspect of my identity, and 2) there is currently still a lot of social stigma around being LGBTQ+ which makes it a highly sensitive topic, as most people will form negative opinions based solely off one’s sexual orientation.","{'NEG': 0.070632204413414, 'NEU': 0.8544538021087646, 'POS': 0.07491402328014374}",NEU,"{'others': 0.9381871223449707, 'joy': 0.0059928144328296185, 'sadness': 0.013542360626161098, 'anger': 0.0019791678059846163, 'surprise': 0.0021412151399999857, 'disgust': 0.030033160001039505, 'fear': 0.008124168030917645}",others,"{'not ironic': 0.9551731944084167, 'ironic': 0.04482680559158325}",not ironic
"I would rate this information as moderately sensitive, probably around 65 out of 100, as health issues can be a private and personal matter to some people. While some may feel comfortable discussing them, others may feel embarrassed or uncomfortable. Additionally, depending on the specifics of the health problems, they can be seen as a sign of weakness or vulnerability, making them sensitive.","{'NEG': 0.041299860924482346, 'NEU': 0.9247965216636658, 'POS': 0.03390359878540039}",NEU,"{'others': 0.9501450061798096, 'joy': 0.006048200186342001, 'sadness': 0.011103647761046886, 'anger': 0.0014817244373261929, 'surprise': 0.0027447363827377558, 'disgust': 0.022099727764725685, 'fear': 0.006376905366778374}",others,"{'not ironic': 0.9560074806213379, 'ironic': 0.043992508202791214}",not ironic
"I would rate this information as highly sensitive, probably around 85 out of 100. Religion can be a very sensitive topic, as it is deeply personal and important to one's identity and beliefs. Some people may feel uncomfortable with others knowing their religious affiliation due to fear of discrimination or judgment. Additionally, sharing one's religious affiliation can also reveal one's morals, values, and beliefs, making it a very sensitive topic.","{'NEG': 0.009997856803238392, 'NEU': 0.7828579545021057, 'POS': 0.20714421570301056}",NEU,"{'others': 0.9272472858428955, 'joy': 0.0054518673568964005, 'sadness': 0.013906718231737614, 'anger': 0.0020839893259108067, 'surprise': 0.0024765541311353445, 'disgust': 0.03985751420259476, 'fear': 0.008975962176918983}",others,"{'not ironic': 0.9453622698783875, 'ironic': 0.054637759923934937}",not ironic
"I would rate this information as extremely sensitive, I would say 95 out of 100. When it comes to personal relationships, especially romantic ones, any problems or issues that arise can be extremely sensitive and personal to the individuals involved. Issues in relationships can often cause a lot of emotional pain and distress, and sharing details about it can make people feel vulnerable and uncomfortable.","{'NEG': 0.118863046169281, 'NEU': 0.8059959411621094, 'POS': 0.07514100521802902}",NEU,"{'others': 0.9389647841453552, 'joy': 0.009092000313103199, 'sadness': 0.02104751579463482, 'anger': 0.0013858792372047901, 'surprise': 0.0022616898640990257, 'disgust': 0.011005942709743977, 'fear': 0.016242144629359245}",others,"{'not ironic': 0.94728022813797, 'ironic': 0.052719756960868835}",not ironic
"I would rate this information as moderately sensitive, I would say 60 out of 100. Exam stress and academic pressure can be a common issue, but it can also be a very personal and stressful experience for some people. While some individuals may feel comfortable sharing their struggles with stress or stress-related issues, others may choose to keep it private and avoid discussing it with others. Some individuals may feel embarrassed to say they are struggling academically and fear judgment and disappointment from others.","{'NEG': 0.11326094716787338, 'NEU': 0.8554770946502686, 'POS': 0.03126196190714836}",NEU,"{'others': 0.95707768201828, 'joy': 0.018817145377397537, 'sadness': 0.00773688405752182, 'anger': 0.0008178206626325846, 'surprise': 0.0021347245201468468, 'disgust': 0.003480001352727413, 'fear': 0.009935800917446613}",others,"{'not ironic': 0.9480946660041809, 'ironic': 0.0519053153693676}",not ironic
"I would rate this information as moderately sensitive, I would say 65 out of 100, as money is a sensitive subject. People usually don't like to disclose issues related to finances as they can feel embarrassed and ashamed of their economic situation. In addition, it may be seen as a weakness and even as a sign of incompetence at handling money.","{'NEG': 0.5281948447227478, 'NEU': 0.46087974309921265, 'POS': 0.010925459675490856}",NEG,"{'others': 0.5235446691513062, 'joy': 0.004574145656079054, 'sadness': 0.022737089544534683, 'anger': 0.004696256015449762, 'surprise': 0.003359285881742835, 'disgust': 0.4304597079753876, 'fear': 0.010628784075379372}",others,"{'not ironic': 0.95430988073349, 'ironic': 0.045690134167671204}",not ironic
"I would rate this information as moderately sensitive, I would say 60 out of 100. Plans for the future can be very personal, and people may not always be comfortable sharing them due to fear of judgment or criticism. Additionally, career plans may be highly personal and confidential, especially if they involve sensitive topics like moving abroad. Sharing this information can also reveal a person's personal ambitions and priorities, which may make them feel vulnerable.","{'NEG': 0.028014853596687317, 'NEU': 0.8843677043914795, 'POS': 0.08761746436357498}",NEU,"{'others': 0.9437282681465149, 'joy': 0.0061257886700332165, 'sadness': 0.0075424849055707455, 'anger': 0.0014124130830168724, 'surprise': 0.002220572903752327, 'disgust': 0.0301507655531168, 'fear': 0.008819714188575745}",others,"{'not ironic': 0.9490081667900085, 'ironic': 0.050991859287023544}",not ironic
"I would rate this information as moderately sensitive, I would say 60 out of 100. Dietary choices and personal values can be highly personal and sensitive. While some people may feel comfortable sharing their dietary preferences, others may feel uncomfortable or even embarrassed to reveal their beliefs and values related to diet. People may also have differing opinions on what diet choices are healthy or unhealthy, leading to potential conflicts and judgment. Additionally, dietary choices can be seen as a reflection of a person’s value system and lifestyle, which may be personal and private.","{'NEG': 0.026231061667203903, 'NEU': 0.9222976565361023, 'POS': 0.05147126317024231}",NEU,"{'others': 0.8600082397460938, 'joy': 0.00504812877625227, 'sadness': 0.013003630563616753, 'anger': 0.0025927741080522537, 'surprise': 0.003551644738763571, 'disgust': 0.10769002884626389, 'fear': 0.008105643093585968}",others,"{'not ironic': 0.9534200429916382, 'ironic': 0.046580009162425995}",not ironic
"It sounds like you have a wonderful relationship with your parents and a special bond with your best friend Richard. Cherish these relationships, as they are incredibly valuable.","{'NEG': 0.0020533364731818438, 'NEU': 0.005503047723323107, 'POS': 0.9924436211585999}",POS,"{'others': 0.036437682807445526, 'joy': 0.28427645564079285, 'sadness': 0.6655398607254028, 'anger': 0.0034189526923000813, 'surprise': 0.0032152370549738407, 'disgust': 0.003526229178532958, 'fear': 0.003585623111575842}",sadness,"{'not ironic': 0.15120141208171844, 'ironic': 0.8487986326217651}",ironic
I think that's completely understandable and not uncommon for those who have experienced similar situations. It's understandable that your experiences made you more understanding towards others' struggles and made privacy more important to you. I'm here to listen and answer any questions you have about my attitudes towards privacy.,"{'NEG': 0.001375337247736752, 'NEU': 0.0665668323636055, 'POS': 0.932057797908783}",POS,"{'others': 0.960838794708252, 'joy': 0.01684238202869892, 'sadness': 0.010390733368694782, 'anger': 0.0011155775282531977, 'surprise': 0.002127846470102668, 'disgust': 0.0031355400569736958, 'fear': 0.005549157503992319}",others,"{'not ironic': 0.9480831027030945, 'ironic': 0.05191686004400253}",not ironic
"I would rate it a 25, as although it is generally believed that sexual orientation falls into the category of personal and private information, in reality it can have far-reaching implications in one's life. For example, it can influence how one interacts with society, how they form relationships, and even how they see themselves, so it is quite sensitive.","{'NEG': 0.00458427844569087, 'NEU': 0.8475200533866882, 'POS': 0.14789564907550812}",NEU,"{'others': 0.788367748260498, 'joy': 0.0045355502516031265, 'sadness': 0.020125344395637512, 'anger': 0.003616890637204051, 'surprise': 0.0038742597680538893, 'disgust': 0.16629913449287415, 'fear': 0.013181090354919434}",others,"{'not ironic': 0.9585450291633606, 'ironic': 0.041454944759607315}",not ironic
"I would give this a 10, as health issues can be deeply personal, affecting a person's sense of well-being. It can also impact relationships, work, and other aspects of one's life in various ways.","{'NEG': 0.16230575740337372, 'NEU': 0.8101533651351929, 'POS': 0.02754092589020729}",NEU,"{'others': 0.9605485796928406, 'joy': 0.009538039565086365, 'sadness': 0.011117570102214813, 'anger': 0.0013806994538754225, 'surprise': 0.002481645904481411, 'disgust': 0.008034818805754185, 'fear': 0.006898660212755203}",others,"{'not ironic': 0.950588047504425, 'ironic': 0.049411971122026443}",not ironic
"I would rate it a 9, as religion is a deeply personal and important part of one's identity, and can potentially impact one's world view and values. It's also important to remember that religion can be very personal, with some people feeling comfortable sharing their beliefs, and others may keep them private.","{'NEG': 0.0020225069019943476, 'NEU': 0.25377362966537476, 'POS': 0.7442038059234619}",POS,"{'others': 0.28133928775787354, 'joy': 0.0033878895919770002, 'sadness': 0.03372027352452278, 'anger': 0.005759392865002155, 'surprise': 0.0033498259726911783, 'disgust': 0.6615484356880188, 'fear': 0.010894914157688618}",disgust,"{'not ironic': 0.9552236795425415, 'ironic': 0.04477638378739357}",not ironic
"Definitely a 10. Relationships are already a very personal and private matter, so any problems like infidelity can have a significant and painful impact on your life. Being cheated on can also affect your self-confidence, trust, and mental health. So it is extremely sensitive information.","{'NEG': 0.42415618896484375, 'NEU': 0.5588418245315552, 'POS': 0.01700199954211712}",NEU,"{'others': 0.8313964605331421, 'joy': 0.007437142543494701, 'sadness': 0.06224202364683151, 'anger': 0.0032970611937344074, 'surprise': 0.003558587282896042, 'disgust': 0.04554763808846474, 'fear': 0.04652119055390358}",others,"{'not ironic': 0.9504429697990417, 'ironic': 0.04955701529979706}",not ironic
"This information is a 10, as exam-related stress can be extremely debilitating and can negatively affect every facet of a person’s life. It can cause sleep issues, anxiety, and even physiological issues like stomach problems, high blood pressure, and heart palpitations.","{'NEG': 0.9659449458122253, 'NEU': 0.031115785241127014, 'POS': 0.0029392216820269823}",NEG,"{'others': 0.017081063240766525, 'joy': 0.004692615941166878, 'sadness': 0.005229312926530838, 'anger': 0.001480455626733601, 'surprise': 0.0020688180811703205, 'disgust': 0.0014543160796165466, 'fear': 0.967993438243866}",fear,"{'not ironic': 0.9423133134841919, 'ironic': 0.057686712592840195}",not ironic
"This is a 25, because financial difficulties can be seriously stressful for the person experiencing them which could potentially impact the individual both mentally and physically. Additionally financial struggles can often impact all aspects of your life, including relationships with family and colleagues. The impacts are quite wide-ranging.","{'NEG': 0.7411110401153564, 'NEU': 0.2509849965572357, 'POS': 0.00790388323366642}",NEG,"{'others': 0.2264091968536377, 'joy': 0.015084903687238693, 'sadness': 0.036631759256124496, 'anger': 0.0025836145505309105, 'surprise': 0.0036602409090846777, 'disgust': 0.007604644633829594, 'fear': 0.7080255746841431}",fear,"{'not ironic': 0.9543036818504333, 'ironic': 0.04569626972079277}",not ironic
"I would rate it as a 70 and here is why: Planning your education, especially considering studying abroad, is a deeply personal decision that can impact a person’s future significantly. It involves weighing a range of factors like finances, academics, and even cultural adjustments. This information would typically be considered somewhat sensitive due to the significant life decisions involved.","{'NEG': 0.00772039033472538, 'NEU': 0.946077823638916, 'POS': 0.04620178043842316}",NEU,"{'others': 0.9744802713394165, 'joy': 0.009047672152519226, 'sadness': 0.0031456707511097193, 'anger': 0.0009414028027094901, 'surprise': 0.0022246430162340403, 'disgust': 0.005071576219052076, 'fear': 0.0050887842662632465}",others,"{'not ironic': 0.9626345038414001, 'ironic': 0.03736547380685806}",not ironic
"I would rate it a 10, because personal principles are fundamental to people’s values and beliefs. Someone who commits to vegetarianism typically does this for ethical, moral, or health reasons, making it extremely personal and important to their identity. It can also be something they feel strongly about, and may form part of their daily habits and lifestyle, which would make it a sensitive topic.","{'NEG': 0.00298813683912158, 'NEU': 0.34300142526626587, 'POS': 0.6540104150772095}",POS,"{'others': 0.322131872177124, 'joy': 0.003490809816867113, 'sadness': 0.029180247336626053, 'anger': 0.006667055655270815, 'surprise': 0.00351690873503685, 'disgust': 0.6232985258102417, 'fear': 0.011714630760252476}",disgust,"{'not ironic': 0.9556039571762085, 'ironic': 0.04439600184559822}",not ironic
AVERAGE RESPONSE,"{'NEG': np.float64(0.13541942057199777), 'NEU': np.float64(0.5636335041063527), 'POS': np.float64(0.30094706584544234)}",NEU,"{'others': np.float64(0.6848986038317283), 'joy': np.float64(0.101647706135797), 'sadness': np.float64(0.04368043947809686), 'anger': np.float64(0.002412525744875893), 'surprise': np.float64(0.0033342864946462212), 'disgust': np.float64(0.0938327959428231), 'fear': np.float64(0.07019365733140148)}",others,"{'not ironic': np.float64(0.920894073943297), 'ironic': np.float64(0.07910592878858248)}",not ironic
